ts,symbol,price,iv,delta,gamma,theta,vega,rho
1788876287.417,.AMD260911C510,5.01405080973583,0.641432015885579,0.280592820511144,0.0113331207527283,-1.541902234316718,0.1561989307886379,0.01182119937501258
1788876293.366,.QQQ260908P717,1.762509925409567,0.2046665511351666,-0.539807392354453,0.1019129953736236,-1.362509925409589,0.0755449123583635,-0.00274072275796738
1788876347.384,.AMD260911C510,4.99767978657779,0.638081008253148,0.28093836993085,0.01139758046027988,-1.535336621648284,0.1563171700552978,0.01183852714866026
1788876360.881,.QQQ260908P717,1.535009856802512,0.1997184636803823,-0.503145814591559,0.1050574525556961,-1.495009856802548,0.0758486830412474,-0.00254768657934619
1788876407.369,.AMD260911C510,5.20145922363986,0.639150158731577,0.288834443115426,0.01151575113257006,-1.560639838490934,0.1585936058260258,0.01217997565269312
1788876420.899,.QQQ260908P717,1.785024920127707,0.2046302525598622,-0.545039931253335,0.1020812967988753,-1.335024920127662,0.0752220090030971,-0.00275163723078962
1788876427.748,.TSLA260911C372.5,3.07498911068671,0.525035691664737,0.283273815619013,0.01890687955694259,-0.933098473610579,0.1154379523135975,0.00883568137611749
1788876449.148,.TSLA260911C372.5,3.13858654020727,0.525693592646127,0.287276182692499,0.01900146648662284,-0.941150523096161,0.1162635057409616,0.00896188088891249
1788876467.430,.AMD260911C510,5.09833207482966,0.63542340812633,0.285845036716016,0.01153116260684103,-1.543616547261913,0.157749921246319,0.01205190493580648
1788876477.920,.QQQ260908P717,1.880039843270321,0.2057791964700788,-0.561065587557018,0.1011237582194725,-1.270039843270308,0.0746981146683038,-0.00282452692998049
1788876509.092,.TSLA260911C372.5,3.02500178672499,0.523377464093736,0.280574833355727,0.01888903191023653,-0.925800634502857,0.1148488216769354,0.00874697222653534
1788876525.929,.AMD260911C510,5.03122316813027,0.630870222411468,0.284521677371367,0.01158949931345439,-1.529395966417116,0.1573910018477133,0.01199791423133951
1788876540.898,.QQQ260908P717,1.725004705466798,0.2039236958944553,-0.535716508654531,0.1029454937492244,-1.368504705466815,0.0752063963360343,-0.00269003910209507
1788876569.785,.TSLA260911C372.5,3.30025972088484,0.525960268162697,0.297799163920646,0.0192870369458068,-0.959155196970846,0.1183769211055621,0.00929649188618988
1788876590.388,.AMD260911C510,5.18445551786765,0.623944501596593,0.292902510227951,0.01185866655118194,-1.536442735486472,0.1598370440296634,0.01237204674499522
1788876602.396,.QQQ260908P717,1.765011605394708,0.2020669184736323,-0.546868178328339,0.103745680023637,-1.305011605394672,0.0748743559309628,-0.00273817915778786
1788876675.347,.AMD260911C510,5.0225447761044,0.633073014561728,0.283544216576551,0.01153604146668862,-1.532087860847666,0.1570521829314413,0.01194716243810642
1788876675.347,.QQQ260908P717,2.0300372173037,0.2075187338351982,-0.58583414666569,0.0995506464497914,-1.170037217303686,0.0735018160993666,-0.00292462233497118
1788876710.405,.AMD260911C510,4.88208456970649,0.632238387091885,0.278063473508957,0.01145446474804728,-1.514471054206772,0.1554179289835203,0.01170645816293491
1788876722.402,.QQQ260908P717,1.995033844270541,0.202230035343458,-0.589240963955943,0.1020984002188774,-1.125033844270537,0.0732577129369337,-0.00293317702091112
1788876765.918,.AMD260911C510,4.87375621314066,0.627204301390723,0.279240371941501,0.01156541008936175,-1.506447588931718,0.1558019974761197,0.01176238660714565
1788876792.903,.QQQ260908P717,2.040032387344796,0.2005215185515681,-0.600404383385872,0.1024138985197423,-1.070032387344769,0.0726430929078583,-0.00298018383318085
1788876828.878,.AMD260911C510,5.04928307397432,0.619518578348653,0.288859854586224,0.01187614227814998,-1.515676491136745,0.1586671738327389,0.01219115599883999
1788876842.394,.QQQ260908P717,1.795044292925256,0.1990346074244339,-0.559508422054462,0.1054715244780648,-1.225044292925206,0.0741345646580462,-0.00277032208154818
1788876885.891,.AMD260911C510,5.40229059949899,0.631202236353848,0.29943508377912,0.01183924344745881,-1.572112283289742,0.161494199923944,0.01263493674105098
1788876912.856,.QQQ260908P717,1.550045901513486,0.1967249515399437,-0.515166525745431,0.1079203500859775,-1.400045901513509,0.074856472765346,-0.00254451465622872
1788876945.899,.AMD260911C510,5.45409215642573,0.627504537894625,0.302682763617345,0.01195925687062269,-1.571880993442165,0.1623871141071833,0.01277990210935738
1788876950.507,.QQQ260908P716,1.125028918993168,0.2019827309095609,-0.410253235349548,0.1025141106537015,-1.125028918993168,0.0730069919657378,-0.002025575788743378
1788876986.172,.QQQ260908P716,1.095031330724385,0.1971099733547428,-0.410065827500183,0.1052320323375283,-1.095031330724385,0.0728636103569068,-0.002017002286261764
1788876986.415,.QQQ260908P717,1.512512500552779,0.1906781265906641,-0.517974346675193,0.1115169871215528,-1.34251250055282,0.0746957742312706,-0.00254865904823229
1788877010.355,.AMD260911C510,5.58931595421854,0.624701280880158,0.308936711378847,0.01210890015827995,-1.581167579342728,0.16404429194142,0.01305548027435199
1788877053.604,.QQQ260908P716,1.005027743049002,0.2013568972114147,-0.381104618473229,0.1010788722623124,-1.005027743049002,0.0713561324060277,-0.001870013976740221
1788877053.874,.QQQ260908P717,1.405011316917724,0.1966879465184271,-0.484895655333515,0.1082477051489663,-1.405011316917724,0.0746450217181861,-0.00238015933932542
1788877068.877,.AMD260911C510,5.56862300190589,0.618703166510264,0.310128830681659,0.01224186342359008,-1.569597625722868,0.1643874049268946,0.01311381123975401
1788877113.613,.QQQ260908P716,1.155027781391356,0.200187050740097,-0.421583874452248,0.1045732312359143,-1.155027781391356,0.0731079318706192,-0.002062022232779046
1788877113.896,.QQQ260908P717,1.590045783901184,0.1945973402403149,-0.528577712021197,0.1094215832328022,-1.320045783901202,0.0743614558560775,-0.00258630773599942
1788877127.318,.AMD260911C510,5.55263563062089,0.615058672264278,0.310737296229514,0.01232261350652705,-1.562308521821498,0.164558212411101,0.01314310509749754
1788877160.094,.QQQ260908P716,1.165029161712288,0.2035676106777479,-0.419642722322926,0.1028741764602305,-1.165029161712288,0.0729360356759635,-0.002046972227229908
1788877160.370,.QQQ260908P717,1.595011244583974,0.1976659864225913,-0.524908134966497,0.1079361662562352,-1.355011244583965,0.0743063683200458,-0.00256137939827423
1788877190.346,.AMD260911C510,5.37022978355307,0.624358805749861,0.300449697432292,0.01198697480481824,-1.55916969046266,0.1617466481163412,0.01267608567790238
1788877217.411,.QQQ260908P717,1.470022055369422,0.1908736944867409,-0.51022128514991,0.1120943672948107,-1.370022055369399,0.0743370143226022,-0.00248265928841378
1788877218.579,.QQQ260908P716,1.050028371155643,0.1959210236055659,-0.401622760805297,0.105903896169126,-1.050028371155643,0.0720888709220223,-0.001953511309366544
1788877244.380,.AMD260911C510,5.26003455223913,0.615008797757096,0.299057139841268,0.01214149495463919,-1.533191499825916,0.1614351801343314,0.0126259041193145
1788877336.555,.AMD260911C510,5.82887544282713,0.614367566998965,0.321882160512794,0.01250337340639905,-1.58755279682357,0.1672975601781338,0.01362514555737075
1788877336.555,.QQQ260908P717,1.465023918019429,0.191840989123479,-0.507943024562721,0.1116978023176476,-1.385023918019388,0.0742440943713192,-0.00246469896656963
1788877346.385,.QQQ260908P717,1.155031463456976,0.193429550748496,-0.432780706455353,0.1092766253922554,-1.155031463456976,0.0731681728635052,-0.00209541371841144
1788877368.859,.AMD260911C510,6.4233114184809,0.612322914701138,0.345236322409816,0.01284909198798018,-1.632989003644472,0.172623251070316,0.01465320283938205
1788877407.855,.QQQ260908P717,1.045031264063615,0.1890221974588469,-0.411138059093377,0.110741890560783,-1.045031264063615,0.0722909177622087,-0.001985137217674051
1788877415.197,.QQQ260908P716,0.724992549564294,0.1949872702715597,-0.310524734363254,0.0974326565012743,-0.724992549564294,0.0656099641354179,-0.001498905270373255
1788877427.407,.AMD260911C510,5.99613681926575,0.618860812721788,0.326811933335791,0.01248573461416946,-1.610469386233262,0.1684080020923351,0.01382936930861171
1788877454.392,.QQQ260908P717,1.205022473376144,0.1887066246405206,-0.45352645196578,0.1132089183674308,-1.205022473376144,0.0734906337369672,-0.002182785011067192
1788877455.571,.QQQ260908P716,0.835025668506603,0.1930585361541903,-0.346842287421684,0.1030988631648494,-0.835025668506603,0.0684710661534739,-0.001668744603907164
1788877491.820,.AMD260911C510,6.12576110781442,0.611843561247125,0.334258316457064,0.01272523131529488,-1.609237047517675,0.1701725718195681,0.01416440440309769
1788877521.422,.AMD260909C515,1.634396331639388,0.636529941627758,0.1694061921318568,0.0137391448642734,-1.880489555350498,0.0728948632455522,0.00278732573642159
1788877536.602,.QQQ260908P716,0.714985835386076,0.1916386744091424,-0.311977214561271,0.099626043099617,-0.714985835386076,0.0655514055430431,-0.001497174028183831
1788877536.896,.QQQ260908P717,1.035032699712168,0.1853137876114856,-0.414846685521441,0.1135253526168772,-1.035032699712168,0.0722314878484683,-0.001991404903855926
1788877545.876,.AMD260909C515,1.775006137742112,0.651604538087816,0.1776157010398087,0.01383070274707264,-1.985143630847043,0.0751291434983957,0.0029197342440857
1788877545.877,.AMD260911C510,6.24710275950696,0.615578129219888,0.337532056152267,0.01269311711317517,-1.62597602135092,0.1708628966479316,0.01429986281605002
1788877607.390,.AMD260909C515,1.855000073651223,0.649458793497886,0.184285979888847,0.01418931544336785,-2.027624322083061,0.0769469706992302,0.00303058301574396
1788877607.390,.AMD260911C510,6.42696139484965,0.615396923990847,0.34434136354807,0.01278133429217168,-1.639870984988559,0.1723367102114408,0.01459690602418997
1788877614.621,.QQQ260908P716,0.714992176561125,0.1906033182144704,-0.313700602985826,0.1006172908076412,-0.714992176561125,0.0655687126036783,-0.001499142796510757
1788877614.885,.QQQ260908P717,1.03503284578184,0.1839665304690531,-0.417515082438717,0.1147642928934803,-1.03503284578184,0.0721837072804535,-0.001995815212571398
1788877658.095,.QQQ260908P716,0.915025836206566,0.1931177651382334,-0.37133750580782,0.1060923335744638,-0.915025836206566,0.0697431482977172,-0.001768633059046295
1788877658.354,.QQQ260908P717,1.305024225284669,0.1879908245235834,-0.480637540031769,0.1148851353450677,-1.305024225284669,0.0735183602489787,-0.002290013796749
1788877664.406,.AMD260909C515,1.950003412413168,0.641313265473979,0.1933598739402585,0.01478052427350949,-2.066486105785142,0.0793730548153329,0.0031834168454323
1788877664.406,.AMD260911C510,6.72203003054225,0.615374600644439,0.355210233187446,0.01290681176300257,-1.661499879201052,0.1745785598142622,0.01507291312731803
1788877721.098,.QQQ260908P716,0.845025954301298,0.1931581291893741,-0.351278312464927,0.1041947345020422,-0.845025954301298,0.0683486569477149,-0.001668575557880773
1788877721.364,.QQQ260908P717,1.205027302139019,0.1867423998086224,-0.458626243341439,0.1153021973692239,-1.205027302139019,0.0731226196496758,-0.002179150937632469
1788877725.886,.AMD260909C515,2.05249995929978,0.627554852116218,0.2043760332277736,0.01558817777964017,-2.09596904379251,0.0822239965130809,0.00337062505999858
1788877725.886,.AMD260911C510,7.09218637165114,0.61421284251498,0.368959014178122,0.01307274774473129,-1.68380113125098,0.177218307523552,0.01567855307921965
1788877782.596,.QQQ260908P716,0.825026806841851,0.1925901908060877,-0.346406177823936,0.1041130318521144,-0.825026806841851,0.0679056456608475,-0.001640727166751716
1788877782.852,.QQQ260908P717,1.185025331940677,0.1868221475793688,-0.45388032464248,0.1152612505819111,-1.185025331940677,0.0729253149320266,-0.002150455056532017
1788877784.371,.AMD260909C515,2.000010081643438,0.618847724276019,0.2024517628261164,0.01571982452395032,-2.056247227322564,0.0817545435527822,0.00333880509777879
1788877784.371,.AMD260911C510,7.09906077425872,0.612582906379046,0.369860433136878,0.01311675719638602,-1.681187943546653,0.1773759646850932,0.01571767905209351
1788877847.357,.AMD260909C515,1.937953643396698,0.621715372363846,0.1969816314378186,0.01540887362262124,-2.030876395403286,0.0803279967598774,0.00324424280187351
1788877847.357,.AMD260911C510,6.98384695693997,0.614858373521903,0.364908888420874,0.0130224941209759,-1.678702514547687,0.1764203390414269,0.01549215057336937
1788877869.924,.QQQ260908P717,0.982535319150571,0.1811608908975351,-0.408806018049117,0.1166321098354905,-0.982535319150571,0.0714232920214244,-0.001931733105691811
1788877871.071,.QQQ260908P716,0.684991299058693,0.18994658078971,-0.306070680090886,0.1004565453489571,-0.684991299058693,0.0645010824795212,-0.001445945116655199
1788877895.122,.QQQ260908P716,0.825030952752874,0.1874950653079659,-0.353884179032038,0.1081125113770197,-0.825030952752874,0.0682227018292734,-0.001665884284307742
1788877895.360,.QQQ260908P717,1.195012884765489,0.1818032299068649,-0.465617088545161,0.1191680853039148,-1.195012884765489,0.0729163083993988,-0.002192575166190835
1788877910.368,.AMD260909C515,1.584992199390002,0.620641801985001,0.168760271457037,0.01407151828869043,-1.834316615982601,0.0726377852710454,0.00276973059066716
1788877910.368,.AMD260911C510,6.28114004064135,0.61261755878109,0.340025346739964,0.01279195025413645,-1.624676642435181,0.17133023061267,0.01439611035224079
1788877998.341,.AMD260911C510,6.27748471246883,0.606506288607387,0.342150411255375,0.0129451132411621,-1.613435821214354,0.1718222457422113,0.01449583380877519
1788877998.341,.QQQ260908P717,1.135006620627391,0.1826216918542072,-0.449118516667128,0.1182556664181929,-1.135006620627391,0.0725007827022797,-0.002109031247794046
1788878027.380,.AMD260911C510,6.53257616690222,0.617771012154453,0.347544355184339,0.01278033836511828,-1.653814650710506,0.1728736807136199,0.01471291901949123
1788878040.913,.QQQ260908P717,1.095032981531954,0.1828842924893575,-0.438494324807083,0.1177949598497643,-1.095032981531954,0.0721292884216309,-0.002053305008931924
1788878085.852,.AMD260911C510,6.39703503206811,0.611688822390803,0.344780881010821,0.01287279521778451,-1.632582058406841,0.1723140208074419,0.01459758906120791
1788878087.343,.QQQ260908P717,1.080031038649593,0.1828883241477941,-0.434872601059248,0.1177874245442203,-1.080031038649593,0.0719212098888374,-0.002030432693139404
1788878103.252,.SPY260908P767,1.185018488532706,0.1239233052769454,-0.566593428788157,0.1624645639209853,-0.775018488532738,0.0768587938977207,-0.00282926468464955
1788878136.866,.QQQ260908P717,0.935030216468709,0.1847191219174706,-0.391771536241487,0.1139292307312537,-0.935030216468709,0.0701293921039812,-0.001824536693983277
1788878147.379,.AMD260911C510,6.29668255703253,0.604428034479178,0.343719812393118,0.01301182695362398,-1.61175659499347,0.1721224484827994,0.01455893838264621
1788878163.835,.SPY260908P767,1.055038451763729,0.1256664390695077,-0.523753250962188,0.1624277421742905,-0.905038451763752,0.0776960937310709,-0.00260660544348818
1788878205.839,.QQQ260908P717,1.005033274256261,0.1842059689372762,-0.412966668661455,0.1160075644771506,-1.005033274256261,0.0709619473825795,-0.001917165213353374
1788878205.848,.AMD260911C510,6.251659719043,0.605633679325821,0.341590596624668,0.01296177940498222,-1.610747301912272,0.1716352319828349,0.01446047291036226
1788878249.352,.SPY260908P767,0.995019092513789,0.1248166408829337,-0.507572744279617,0.1640844324011815,-0.945019092513835,0.0776826011086843,-0.00251665558586698
1788878256.901,.QQQ260908P717,1.135012141659757,0.1827203184443126,-0.45116696486923,0.1191450612063872,-1.135012141659757,0.0720140721366221,-0.002087616347506875
1788878268.908,.AMD260911C510,6.08610246978633,0.605742231223769,0.335253465772479,0.01288031461728448,-1.598035902077808,0.170213610116546,0.01417897931864178
1788878321.367,.QQQ260908P717,1.135026946755292,0.1804736219545014,-0.455349592344321,0.1209638171468346,-1.135026946755292,0.0719926023472216,-0.002100549407716805
1788878325.841,.AMD260911C510,5.98958723100413,0.597871230400786,0.334422922890065,0.01303558539188374,-1.57627202255636,0.1700691457260105,0.01415139300527463
1788878325.842,.SPY260908P767,1.105018408978408,0.122930859450562,-0.547695385519583,0.1658396927601981,-0.815018408978445,0.0769544018705939,-0.00270354344495477
1788878384.346,.AMD260911C510,6.03885974468831,0.601520970929138,0.335020047821875,0.01296787409242476,-1.587064182687314,0.1701579090860972,0.014169164779537
1788878390.361,.SPY260908P767,1.055019818201114,0.1215982653986547,-0.536547477451965,0.1684603354144289,-0.835019818201086,0.0770442111207555,-0.00263854570460384
1788878396.393,.QQQ260908P717,0.935037457935218,0.1808508416314882,-0.399219665784551,0.1176740913648478,-0.935037457935218,0.0700643837615242,-0.001836965359091189
1788878448.879,.AMD260911C510,6.27030468368569,0.601222354341698,0.344036683280889,0.01309015258032571,-1.604949752838629,0.1721238927696506,0.01456254871831602
1788878465.368,.QQQ260908P717,1.035040475205078,0.1775994560622306,-0.43365097575019,0.1223173384787685,-1.035040475205078,0.0712468850759292,-0.001988743347888247
1788878474.309,.SPY260908P767,0.985043736786867,0.1209099136667407,-0.51642296223263,0.1702330646172556,-0.885043736786845,0.0771929974139828,-0.00253173193903654
1788878507.384,.AMD260911C510,6.34275300351924,0.601081208969974,0.346863441461099,0.01312882530627524,-1.61035812994739,0.172707244918066,0.01468392436862231
1788878516.391,.QQQ260908P717,0.965033230904219,0.1781420035085144,-0.413091128215186,0.120864740851889,-0.965033230904219,0.0704385781643691,-0.001889117128966524
1788878561.326,.SPY260908P767,0.935018949794087,0.1206133604098322,-0.501105053167679,0.1711328281132023,-0.925018949794096,0.0771059787771403,-0.00244654747501697
1788878564.329,.AMD260911C510,6.39120102734785,0.602642460319551,0.34812832098925,0.01311210669166253,-1.617095216019537,0.1729431802618123,0.01473405574983035
1788878580.867,.QQQ260908P717,0.845037092972854,0.178744842165348,-0.376302539382582,0.1175420994765246,-0.845037092972854,0.0685873236176973,-0.001716246720398813
1788878659.744,.AMD260911C510,6.35763900646335,0.600665594840388,0.347632627232268,0.01314965043264196,-1.61113563891185,0.1728355627499028,0.01471220935211232
1788878659.744,.QQQ260908P717,0.855028843410407,0.1765992760841452,-0.383048706087696,0.119809918046644,-0.855028843410407,0.0688501565634536,-0.00174155531677858
1788878684.355,.AMD260911C510,6.48349573379619,0.602140631694292,0.351833097497317,0.01316875917398226,-1.623299678622666,0.1736764745399876,0.01489144522623462
1788878699.339,.QQQ260908P717,0.835031778821202,0.1772710691347055,-0.376151531168579,0.1188639252825203,-0.835031778821202,0.068371309746968,-0.001705159664152305
1788878744.404,.AMD260911C510,6.26486574506423,0.598829309345728,0.344850178785866,0.01315801545460556,-1.601224957907267,0.1722248582935257,0.01458668675162771
1788878757.910,.QQQ260908P717,0.825035459692309,0.1755241563874727,-0.375997716363961,0.1202149621529127,-0.825035459692309,0.0682582649551184,-0.001699228821982873
1788878810.351,.AMD260911C510,6.16140752313997,0.59826242183468,0.3411232705466,0.01312514392460744,-1.592473565410409,0.1714088105404718,0.0144209566691162
1788878831.378,.QQQ260908P717,0.775033853854911,0.1774188258174899,-0.357525429256101,0.1171599733016158,-0.775033853854911,0.0670126150491414,-0.001609812538089825
1788878868.849,.AMD260911C510,6.16359405089291,0.589073686226162,0.344712624705073,0.0133714465182875,-1.575877075574397,0.1722311483204885,0.01458935455264321
1788878894.350,.QQQ260908P717,0.842538744574348,0.1748018005049877,-0.383600150772964,0.1218847851860725,-0.842538744574348,0.0684326821388552,-0.001721462353478502
1788878931.930,.AMD260911C510,6.23313413658331,0.587245218492926,0.348135240370458,0.01345579754869845,-1.577856134975359,0.172947009078149,0.01473934176843862
1788878939.351,.QQQ260908P717,0.875034350331872,0.1764166135706148,-0.391733245998645,0.1216992809291111,-0.875034350331872,0.0687378295571127,-0.001752541397055649
1788878984.336,.AMD260911C510,6.45102495887504,0.591762355252009,0.354737518664845,0.01343472119507889,-1.602282722616081,0.1742461756908468,0.01501934766681329
1788879008.319,.QQQ260908P717,0.845032213323303,0.1757031255500823,-0.383831816927878,0.1216530957721687,-0.845032213323303,0.0682357770606581,-0.001712001637669079
1788886814.253,.IWM260909P295,0.810070751859625,0.147768645869176,-0.4428020856515,0.1621922825404302,-0.422890927527416,0.0650456922666279,-0.00409425882189308
1788886851.429,.IWM260909P295,0.750068724999181,0.1472237264327561,-0.421515974812043,0.161271121947219,-0.417761157864105,0.0644550210508595,-0.00389610508692272
1788886912.896,.IWM260909P295,0.67503134475078,0.1476095583258159,-0.39138915432763,0.1578638471306373,-0.411609929784517,0.0633012045028461,-0.00361707141067184
1788886974.459,.IWM260909P295,0.635041156574014,0.147392849710925,-0.375490918031844,0.1561506673051521,-0.406223089851083,0.0625263401046081,-0.00346879854050398
1788887032.936,.IWM260909P295,0.670040923946254,0.1481444343320345,-0.388552557842168,0.1570548219607247,-0.412529402955278,0.0631361802408337,-0.00358669981186089
1788965986.152,.META260909C655,2.51006131443802,0.640901588952127,0.368301086995206,0.0376937682267842,-2.51006131443802,0.0588335518589307,0.001362237243656065
1788966000.011,.META260909C655,4.85000709210892,0.689254594573156,0.541614858804723,0.0366958321914237,-3.81000709210896,0.0622416152949631,0.002003899320207009
1788966043.523,.META260909C655,4.6500169941051,0.679414939027565,0.533033942919769,0.0373788577460925,-3.85501699410514,0.0622406988353662,0.0019655502778186
1788966105.026,.META260909C655,4.30013582937592,0.677100663374607,0.509444986190142,0.0377244414278363,-4.13513582937596,0.0622731167947119,0.001871283362711565
1788966163.523,.META260909C655,4.76250520017819,0.675959303892504,0.543610446795296,0.0375838120701344,-3.69250520017814,0.0618996563783702,0.001991893078667977
1788966222.712,.SPY260909P764,1.385085981551666,0.1373743357869804,-0.601073209696528,0.15086738463844,-0.725085981551698,0.0719166132286376,-0.0027406064461372
1788966223.516,.META260909C655,4.80001992444455,0.67478254257567,0.547318170085598,0.0376670720224323,-3.63501992444459,0.0617384755766825,0.001999002039012539
1788966288.184,.SPY260909P764,1.620075214656066,0.1341164568843569,-0.665467941949209,0.1461107698059021,-0.550075214656016,0.0676566902495224,-0.00302115154271606
1788966292.508,.META260909C655,4.4750270451258,0.670033877486484,0.527293490154721,0.0382196989944449,-3.8450270451258,0.0618586143534928,0.001917570498268489
1788966351.187,.SPY260909P764,1.720091462204833,0.1310553615124834,-0.695925221852765,0.1440443075427578,-0.470091462204833,0.0648190446557854,-0.00314294753961514
1788966357.023,.META260909C655,4.62503253737265,0.677403336083144,0.535046613950359,0.0377983357505053,-3.78503253737262,0.0616793572465714,0.001939328411037962
1788966414.018,.META260909C655,4.15003315686699,0.654167249447572,0.511749822638284,0.0393796687533413,-3.93003315686696,0.0617280331685358,0.00184834672554863
1788966432.191,.SPY260909P764,1.620073665754395,0.1290043258747816,-0.680811870663979,0.1496677456109462,-0.49377366575438,0.0660943181370614,-0.00306449341211341
1788966487.505,.META260909C655,4.80006880301592,0.666182417618864,0.553900725320773,0.0383391559986379,-3.48506880301587,0.0611797897246686,0.001994891504223131
1788966502.700,.SPY260909P764,1.805107512174599,0.1305003810098271,-0.715963779947287,0.1407360427192693,-0.425107512174604,0.0625544868544217,-0.00320817186122661
1788966547.493,.META260909C655,5.02510547463837,0.654656043948592,0.575625920169468,0.0386993054386873,-3.17510547463835,0.0605769460911827,0.002067542788511428
1788966580.710,.SPY260909P764,1.660078276145194,0.1300301461022342,-0.688138126306882,0.1476388968128567,-0.480078276145244,0.0651709892855197,-0.00307209266465016
1788966600.008,.META260909C655,5.05004598457249,0.663701599460387,0.573275996367295,0.0382829102685334,-3.24004598457255,0.0605373518140053,0.002051660338563385
1788966634.710,.SPY260909P764,2.102495101123968,0.1310543345011815,-0.769410091001368,0.1263050808617097,-0.322495101123995,0.05586156655544,-0.00341879158706535
1788966655.518,.META260909C655,4.70002106013477,0.660621872852751,0.551366856041468,0.0388996951409146,-3.46682106013476,0.0609089268186423,0.001965558252761248
1788966719.993,.META260909C655,4.74932356506866,0.666536689233071,0.552466435651852,0.0386052062102757,-3.47932356506867,0.0607848082159729,0.001962555652829666
1788966721.706,.SPY260909P764,2.26485284443857,0.1346479066112058,-0.786186374056239,0.1179684008462506,-0.299852844438537,0.0534036728781378,-0.00348173041046438
1788966780.011,.META260909C655,4.82515209586242,0.663697534899057,0.559724677863351,0.0387269187411673,-3.37515209586238,0.0605382676595253,0.001981885936981609
1788966810.189,.SPY260909P764,2.74498929905328,0.1427856030684154,-0.831022752388433,0.0965630253578976,-0.23498929905329,0.0460857134276838,-0.00366352806906423
1788966842.996,.META260909C655,4.90004922608116,0.652903917712225,0.570924548396238,0.0392361240812337,-3.19004922608113,0.0601743920261576,0.002015431951526767
1788966886.466,.QQQ260909C716,1.055026784918567,0.2138607318776064,0.403387777849626,0.1055728150785869,-1.055026784918567,0.066398165942389,0.001652881883959288
1788966890.719,.QQQ260909C716,1.01502938555535,0.2022613411759214,0.408529927991293,0.112150511579359,-1.01502938555535,0.066506747311436,0.001668947335457952
1788966900.196,.SPY260909P764,2.60491478911568,0.1414054990972014,-0.818043481451395,0.102416704723967,-0.254914789115662,0.0481919873708684,-0.00358897641189463
1788966930.002,.META260909C655,2.81504748144003,0.621340636287466,0.414942459291414,0.0412926265669601,-2.81504748144003,0.0592339590183163,0.001452022691211099
1788966955.227,.QQQ260909C716,0.962529669481118,0.2069308772003993,0.388502810397512,0.108486972332573,-0.962529669481118,0.0654304800449928,0.001578206813913087
1788966970.708,.SPY260909P764,2.61002418515834,0.1393799381656901,-0.824169156834911,0.1019459869458083,-0.240024185158337,0.0470457220436389,-0.0035976930134543
1788966983.077,.QQQ260909C716,0.962529669481118,0.2069308772003993,0.388502810397512,0.108486972332573,-0.962529669481118,0.0654304800449928,0.001578206813913087
1788967022.099,.QQQ260909C716,1.085026038614427,0.203621323490723,0.426736406812211,0.1129531264182413,-1.085026038614427,0.066878233029759,0.00172845470126439
1788967076.128,.QQQ260909C716,1.295010952469888,0.201727048567538,0.482970866080636,0.1159835436697459,-1.295010952469888,0.0678996956517626,0.001950650504601676
1788967152.597,.QQQ260909C716,1.275018636599974,0.2016013114862796,0.47885914316872,0.1162001204545694,-1.275018636599974,0.0677484681721458,0.001927485426052932
1788968017.986,.MSTR260911P132,2.75905374525434,0.882646545265004,-0.404699742121543,0.0423766282452693,-0.810066199887417,0.0401458443884999,-0.00340969375949032
1788968024.351,.MSTR260911P132,2.76458391297478,0.890215638859636,-0.402737269860277,0.0419529585999573,-0.816512195800001,0.0401072783429679,-0.00339455695423376
1788968084.381,.MSTR260911P132,2.65861292163805,0.898010760510027,-0.389052551354825,0.0411011238450153,-0.818202570916434,0.0398290234259347,-0.00328550255249203
1788968146.026,.QQQ260909P715,0.980036990676295,0.1906906616672655,-0.423643874557877,0.1242047535525281,-0.980036990676295,0.0647508912193346,-0.001623717250772893
1788968163.921,.MSTR260911P132,2.56979524295106,0.896661177272259,-0.380097812893129,0.0408243453892817,-0.812848456969192,0.0396107396716281,-0.00321172285193046
1788968181.612,.QQQ260909P715,0.93502969799337,0.1938470206100758,-0.406371029707109,0.1213018785358213,-0.93502969799337,0.0639914879394789,-0.001550068262682431
1788968226.873,.MSTR260911P132,2.45833361541573,0.889956658595722,-0.370197561628838,0.040730162434504,-0.801566012894026,0.0393421808037728,-0.00312935143675929
1788968259.593,.QQQ260909P715,0.835028186151827,0.1938473899342566,-0.376148822361957,0.1188637778695492,-0.835028186151827,0.0625245230963998,-0.001429986776284185
1788968283.887,.MSTR260911P132,2.4895329796109,0.879526189986695,-0.377068640226171,0.0415212581189899,-0.795784352522532,0.0395095542433647,-0.00318120387326285
1788968300.077,.QQQ260909P715,0.955029784457072,0.1931802259402594,-0.41430414617096,0.1227372307762254,-0.955029784457072,0.0640511983008936,-0.001568863805899311
1788968343.905,.MSTR260911P132,2.59046121972061,0.891699844710157,-0.384080398037266,0.0412336851707478,-0.810611003764826,0.0396835739043465,-0.00323937785159404
1788968360.098,.QQQ260909P715,1.115027148174391,0.1918422753830881,-0.462392946833714,0.1262575942121428,-1.115027148174391,0.0651249766424796,-0.001743959752644986
1788968394.063,.QQQ260909P715,1.115027148174391,0.1918422753830881,-0.462392946833714,0.1262575942121428,-1.115027148174391,0.0651249766424796,-0.001743959752644986
1788968394.063,.MSTR260911P132,2.59046121972061,0.891699844710157,-0.384080398037266,0.0412336851707478,-0.810611003764826,0.0396835739043465,-0.00323937785159404
